gate,window_label,evidence_class_before_reconciliation,entry_bar_end_utc,exit_bar_end_utc,entry_completed_trading_date,exit_completed_trading_date,entry_year,entry_raw_symbol,exit_raw_symbol,entry_continuous_close,exit_continuous_close,price_change_points,capped_forecast,unit_no_ladder_contracts,m1_ladder_contracts,unit_side,m1_ladder_side,unit_position_bucket,m1_ladder_position_bucket,unit_position_change_from_previous_pnl_row,m1_ladder_position_change_from_previous_pnl_row,unit_total_fee_sides,m1_ladder_total_fee_sides,unit_gross_pnl_usd,unit_estimated_etf_fee_usd,unit_net_after_etf_fees_usd,m1_ladder_gross_pnl_usd,m1_ladder_estimated_etf_fee_usd,m1_ladder_net_after_etf_fees_usd,net_delta_m1_ladder_minus_unit_usd,gross_delta_m1_ladder_minus_unit_usd,fee_delta_m1_ladder_minus_unit_usd,unit_cumulative_net_after_etf_fees_usd,m1_ladder_cumulative_net_after_etf_fees_usd,same_input_status,lane,s27_opposes_trend,relative_volatility_v,quantile_q,vol_multiplier_m_ewma10,s27_trend_forecast_proxy_fast_minus_slow,s26_raw_forecast,adjusted_raw_forecast,forecast_status
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T03:00:00Z,2022-05-17T04:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.78125,121.609375,-0.171875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.030930801026741506,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T04:00:00Z,2022-05-17T05:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.609375,121.59375,-0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.13520386735116574,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T05:00:00Z,2022-05-17T06:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.59375,121.59375,0.0,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.10055257823411523,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T06:00:00Z,2022-05-17T07:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.59375,121.625,0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.0670350521560863,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T07:00:00Z,2022-05-17T08:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.625,121.578125,-0.046875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.02385670143740981,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T08:00:00Z,2022-05-17T09:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.578125,121.578125,0.0,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.04715446762494935,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T09:00:00Z,2022-05-17T10:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.578125,121.546875,-0.03125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.03143631174998518,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T10:00:00Z,2022-05-17T11:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.546875,121.546875,0.0,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.04179087449999486,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T11:00:00Z,2022-05-17T12:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.546875,121.546875,0.0,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.027860583000006045,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T12:00:00Z,2022-05-17T13:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.546875,121.234375,-0.3125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.018573722000013504,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T13:00:00Z,2022-05-17T14:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.234375,121.140625,-0.09375,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.22071581466667567,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T14:00:00Z,2022-05-17T15:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.140625,121.265625,0.125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.20964387644445992,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T15:00:00Z,2022-05-17T16:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.265625,121.140625,-0.125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.05642925096297802,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T16:00:00Z,2022-05-17T17:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.140625,121.0625,-0.078125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.12095283397532341,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T17:00:00Z,2022-05-17T18:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.0625,121.1875,0.125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.13271855598355842,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T18:00:00Z,2022-05-17T19:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.1875,121.078125,-0.109375,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.005145703989043682,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T19:00:00Z,2022-05-17T20:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.078125,121.015625,-0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.07634713599270526,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T20:00:00Z,2022-05-17T21:00:00Z,2022-05-17,2022-05-17,2022,ZNU2,ZNU2,121.015625,120.921875,-0.09375,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.09256475732848912,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T21:00:00Z,2022-05-17T23:00:00Z,2022-05-17,2022-05-18,2022,ZNU2,ZNU2,120.921875,120.984375,0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.5899397448292747,0.8813186813186813,0.6342236468317242,-2.251144629911309,0.12420983821900222,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-17T23:00:00Z,2022-05-18T00:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,120.984375,120.921875,-0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,0.04113989214600622,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T00:00:00Z,2022-05-18T01:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,120.921875,120.984375,0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,0.06909326143068029,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T01:00:00Z,2022-05-18T02:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,120.984375,121.15625,0.171875,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5495.390000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,0.004395507620458261,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T02:00:00Z,2022-05-18T03:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,121.15625,121.0625,-0.09375,-2.660220343493008,0,-1,FLAT,SHORT,0,1,0,-1,0,1,-0.0,0.0,-0.0,93.75,1.51,92.24,92.24,93.75,1.51,679.7500000000003,5587.630000000005,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,-0.11165299491969449,-0.07102961849374062,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T03:00:00Z,2022-05-18T04:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,121.0625,121.140625,0.078125,-0.28458882821163145,0,0,FLAT,FLAT,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1.51,-1.51,-1.51,0.0,1.51,679.7500000000003,5586.120000000004,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,-0.011935329946453521,-0.007592827521583788,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T04:00:00Z,2022-05-18T05:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,121.140625,121.078125,-0.0625,-1.4306899315780197,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5586.120000000004,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,-0.060040219964292874,-0.03819542790958089,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T05:00:00Z,2022-05-18T06:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,121.078125,121.015625,-0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5586.120000000004,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,0.0016398533571475582,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T06:00:00Z,2022-05-18T07:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,121.015625,121.03125,0.015625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5586.120000000004,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,0.04275990223811732,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T07:00:00Z,2022-05-18T08:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,121.03125,121.109375,0.078125,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5586.120000000004,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,0.018089934825425757,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T08:00:00Z,2022-05-18T09:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,121.109375,121.15625,0.046875,-0.9539574865313415,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5586.120000000004,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,-0.04002337678304002,-0.025461432411869128,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T09:00:00Z,2022-05-18T10:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,121.15625,121.125,-0.03125,-1.3802814090862752,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5586.120000000004,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,-0.0579322511886744,-0.036854414011685994,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T10:00:00Z,2022-05-18T11:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,121.125,120.9375,-0.1875,-0.42392641199938486,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5586.120000000004,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,-0.017788167459102056,-0.011316192183035869,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T11:00:00Z,2022-05-18T12:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,120.9375,120.84375,-0.09375,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5586.120000000004,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,0.1131412216939367,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T12:00:00Z,2022-05-18T13:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,120.84375,120.78125,-0.0625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,679.7500000000003,5586.120000000004,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,0.13792748112929587,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T13:00:00Z,2022-05-18T14:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,120.78125,121.171875,0.390625,0.0,0,0,FLAT,FLAT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7500000000003,5586.120000000004,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,YES,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,0.1336183207528734,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
S27_ZN_LADDER_ATTRIBUTION_AND_BASELINE_RECONCILIATION,2022_2023_INITIAL_DEV_RECON,DEVELOPMENT_RECONCILIATION,2022-05-18T14:00:00Z,2022-05-18T15:00:00Z,2022-05-18,2022-05-18,2022,ZNU2,ZNU2,121.171875,121.296875,0.125,-4.081730993334404,0,-1,FLAT,SHORT,0,1,0,-1,0,1,0.0,0.0,0.0,-125.0,1.51,-126.51,-126.51,-125.0,1.51,679.7500000000003,5459.610000000004,PASS_IDENTICAL_ENTRY_EXIT_HOURLY_ROW_SET,SOURCE_NATIVE_FUTURES,NO,1.7323556323127376,0.9034028540065862,0.6361640235877962,-2.2103765360458283,-0.1713377861647416,-0.10899893543918746,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
