row_id,appendix_table,source_group,descriptive_name,author_market_code,source_exchange,source_currency,source_multiplier,first_source_year,provider_name,provider_symbol,provider_exchange,provider_currency,provider_multiplier,provider_contract_family,provider_instrument_status,provider_mapping_status,provider_mapping_review_status,local_canonical_instrument_id,contract_identity_status,contract_identity_review_status,normalized_exchange,exchange_evidence_reference,normalized_currency,currency_evidence_reference,contract_family,contract_family_evidence_reference,contract_variant,variant_evidence_reference,multiplier_semantics,multiplier_value,multiplier_evidence_reference,point_value,tick_size,tick_value,tick_value_evidence_reference,active_status,active_status_evidence_reference,delivery_cycle_status,delivery_cycle_summary,delivery_cycle_evidence_reference,local_identity_block_reason,substitution_status,market_data_rows_included,provider_api_accessed,ninjatrader_export_used,production_contract_identity_lock_status,notes
APPENDIX_C_175_008,175,European equity index futures,EUROSTOXX 50,ESTX50,DTB,EUR,10,2014,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_175_008_ESTX50,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,10,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_176_001,176,European stock sector futures,EU Auto,SXAP,DTB,EUR,50,2015,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_176_001_SXAP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,50,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_176_002,176,European stock sector futures,EU Basic materials,SXPP,DTB,EUR,50,2018,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_176_002_SXPP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,50,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_176_003,176,European stock sector futures,EU Health,SXDP,DTB,EUR,50,2016,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_176_003_SXDP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,50,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_176_004,176,European stock sector futures,EU Insurance,SXIP,DTB,EUR,50,2020,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_176_004_SXIP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,50,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_176_005,176,European stock sector futures,EU Oil,SXEP,DTB,EUR,50,2018,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_176_005_SXEP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,50,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_176_006,176,European stock sector futures,EU Technology,SX8P,DTB,EUR,50,2018,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_176_006_SX8P,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,50,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_176_007,176,European stock sector futures,EU Travel,SXTP,DTB,EUR,50,2014,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_176_007_SXTP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,50,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_176_008,176,European stock sector futures,EU Utilities,SX6P,DTB,EUR,50,2014,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_176_008_SX6P,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,50,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_177_001,177,Asian equity index futures,MSCI Asia,M1MS,DTB,USD,100,2021,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_177_001_M1MS,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,100,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_177_002,177,Asian equity index futures,FTSE China A,XINA50,SGX,USD,1,2011,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_177_002_XINA50,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,1,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_177_003,177,Asian equity index futures,FTSE China H,XIN01,SGX,USD,2,2020,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_177_003_XIN01,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,2,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_177_004,177,Asian equity index futures,Indian NIFTY,NIFTY,SGX,USD,2,2002,NinjaTrader static MasterInstruments,NIFTY,,NINJATRADER_RAW_CURRENCY_CODE_9,75.0,S&P CNX Nifty Futures,STATIC_MASTER_PRESENT_STATUS_REQUIRES_REVIEW,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_177_004_NIFTY,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,S&P CNX Nifty Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,2,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,75.0,0.05,3.75,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,STATIC_MASTER_PRESENT_STATUS_REQUIRES_REVIEW,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_177_005,177,Asian equity index futures,Japan NIKKEI,N225M,Osaka,JPY,100,2011,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_177_005_N225M,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,100,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_177_006,177,Asian equity index futures,Japan NIKKEI 400,JPNK400,Osaka,JPY,100,2015,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_177_006_JPNK400,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,100,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_177_007,177,Asian equity index futures,Japan Mothers index,TSEMOTHR,Osaka,JPY,1000,2018,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_177_007_TSEMOTHR,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,index_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,,1000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_177_008,177,Asian equity index futures,Japan TOPIX,MNTPX,Osaka,JPY,1000,2010,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_177_008_MNTPX,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,1000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_177_009,177,Asian equity index futures,Korea KOSDAQ,KOSDQ150,Korea,KRW,10000,2020,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_177_009_KOSDQ150,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,10000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_177_010,177,Asian equity index futures,Korea KOSPI,K200,Korea,KRW,250000,2014,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_177_010_K200,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,250000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_177_011,177,Asian equity index futures,MSCI Singapore,SSG,SGX,SGD,100,2001,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_177_011_SSG,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,100,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_177_012,177,Asian equity index futures,FTSE Taiwan,TWN,SGX,USD,40,2020,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_177_012_TWN,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,40,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_178_001,178,Volatility futures,VIX,VIX,CFE,USD,1000,2006,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_178_001_VIX,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,1000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_178_002,178,Volatility futures,VSTOXX,V2TX,DTB,EUR,100,2013,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_178_002_V2TX,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,100,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_179_001,179,Major FX futures,AUD/USD,AUD,GLOBEX,USD,100000,1987,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_179_001_AUD,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,100000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_179_002,179,Major FX futures,CAD/USD,CAD,GLOBEX,USD,100000,1972,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_179_002_CAD,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,100000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_179_003,179,Major FX futures,CHF/USD,CHF,GLOBEX,USD,125000,1972,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_179_003_CHF,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,125000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_179_004,179,Major FX futures,EUR/USD,EUR,GLOBEX,USD,125000,1999,NinjaTrader static MasterInstruments,EUR,,NINJATRADER_RAW_CURRENCY_CODE_3,50.0,Euro Futuro,NOT_REVIEWED_BECAUSE_PROVIDER_MAPPING_VARIANT_BLOCKED,BLOCKED_CONTRACT_VARIANT_MISMATCH,BLOCKED,CARVER_APPENDIX_C_179_004_EUR,CONTRACT_IDENTITY_BLOCKED_VARIANT_MISMATCH,BLOCKED_FAIL_CLOSED,,,,,,,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,,125000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,Provider mapping already identified a source-family or variant contradiction; no substitution is allowed.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,Provider mapping already identified a source-family or variant contradiction; no substitution is allowed.
APPENDIX_C_179_005,179,Major FX futures,GBP/USD,GBP,GLOBEX,USD,62500,1975,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_179_005_GBP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,62500,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_179_006,179,Major FX futures,JPY/USD,JPY,GLOBEX,USD,12500000,1977,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_179_006_JPY,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,12500000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
APPENDIX_C_179_007,179,Major FX futures,NOK/USD,NOK,GLOBEX,USD,2000000,2002,NinjaTrader static MasterInstruments,NOK,CME,NINJATRADER_RAW_CURRENCY_CODE_7,2000000.0,Norwegian Krona Futures,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,MAPPED_SOURCE_NATIVE_REQUIRES_REVIEW,REQUIRES_CONTRACT_IDENTITY_REVIEW,CARVER_APPENDIX_C_179_007_NOK,CONTRACT_IDENTITY_REQUIRES_REVIEW,REQUIRES_EXTERNAL_OR_MANUAL_STATIC_CONTRACT_SPEC_REVIEW,UNRESOLVED_REQUIRES_EXCHANGE_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_REQUIRES_CURRENCY_NORMALIZATION,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,Norwegian Krona Futures,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,standard_or_unspecified_future,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_SOURCE_MULTIPLIER_VS_PROVIDER_POINT_VALUE,2000000,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv; docs/researchops/portfolios/CARVER_APPENDIX_C_JUMBO_UNIVERSE_LOCK_2026-05-29.csv,2000000.0,1e-05,20,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,SERVER_SUPPORTED_STATIC_MASTER_FLAG_PRESENT_NOT_ACTIVE_TRADABILITY_LOCK,docs/researchops/provider_specs/NINJATRADER_STATIC_INSTRUMENT_MASTER_EXTRACT_2026-05-29.csv,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,,,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,NO,NO,NO,NOT_LOCKED,"Static NinjaTrader master fields exist, but exchange normalization, currency normalization, multiplier semantics, active tradability, variant, and delivery cycle are not fully locked."
APPENDIX_C_179_008,179,Major FX futures,NZD/USD,NZD,GLOBEX,USD,100000,2003,,,,,,,UNAVAILABLE,BLOCKED_UNAVAILABLE,BLOCKED,CARVER_APPENDIX_C_179_008_NZD,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,BLOCKED_FAIL_CLOSED,,,,,,,UNAVAILABLE_NO_PROVIDER_CONTRACT_FAMILY,,,100000,,,,,,,,BLOCKED_OR_UNAVAILABLE,,,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.,NO_SUBSTITUTION_ATTEMPTED,NO,NO,NO,NOT_LOCKED,No exact NinjaTrader static futures master candidate or static contract specification evidence is available for this Appendix C row.
