row_id,appendix_table,source_group,descriptive_name,author_market_code,local_canonical_instrument_id,contract_identity_status,session_roll_readiness_status,session_calendar_status,session_calendar_reference,trading_hours_template,trading_hours_template_status,timezone_status,timezone_reference,daily_close_time_status,daily_close_time_reference,completed_bar_policy_status,completed_bar_policy_reference,holiday_calendar_status,holiday_calendar_reference,early_close_policy_status,early_close_policy_reference,roll_rule_status,roll_rule_reference,delivery_cycle_status,delivery_cycle_reference,back_adjustment_status,back_adjustment_reference,stale_bar_policy_status,missing_bar_policy_status,alignment_policy_status,market_row_access_status,provider_api_accessed,ninjatrader_export_used,production_session_roll_lock_status,substitution_status,block_reason,notes
APPENDIX_C_175_002,175,European equity index futures,French CAC 40,CAC40,CARVER_APPENDIX_C_175_002_CAC40,CONTRACT_IDENTITY_REQUIRES_REVIEW,SESSION_ROLL_BLOCKED_NO_COMPLETED_BAR_POLICY,UNRESOLVED_PROVIDER_TRADING_HOURS_TEMPLATE_PRESENT_NOT_SESSION_CALENDAR_LOCK,docs/researchops/contract_specs/CARVER_APPENDIX_C_STATIC_CONTRACT_SPEC_EVIDENCE_INTAKE_2026-05-29.csv,Euronext CET Index Futures RTH,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,UNRESOLVED_NO_STATIC_TIMEZONE_POLICY,,UNRESOLVED_NO_STATIC_DAILY_CLOSE_TIME_POLICY,,BLOCKED_NO_STATIC_COMPLETED_BAR_POLICY,,UNRESOLVED_NO_STATIC_HOLIDAY_CALENDAR,,UNRESOLVED_NO_STATIC_EARLY_CLOSE_POLICY,,BLOCKED_NO_STATIC_ROLL_RULE_EVIDENCE,,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,BLOCKED_NO_STATIC_BACK_ADJUSTMENT_POLICY,,BLOCKED_STALE_BAR_POLICY_UNRESOLVED,BLOCKED_MISSING_BAR_POLICY_UNRESOLVED,BLOCKED_ALIGNMENT_POLICY_UNRESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"No audited static completed-bar timestamp policy; no audited static roll rule; no audited static back-adjustment policy; contract identity is still review-required, not source-native locked.","Provider trading-hours template is preserved when present, but it is not a session calendar, daily close, timezone, holiday, early-close, completed-bar, roll, or back-adjustment lock."
APPENDIX_C_175_003,175,European equity index futures,German DAX 30,DAX,CARVER_APPENDIX_C_175_003_DAX,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_175_004,175,European equity index futures,Swiss SMI,SMI,CARVER_APPENDIX_C_175_004_SMI,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_175_005,175,European equity index futures,EU DJ Small cap 200,DJ200S,CARVER_APPENDIX_C_175_005_DJ200S,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_175_006,175,European equity index futures,EU STOXX select dividend 30,DJSD,CARVER_APPENDIX_C_175_006_DJSD,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_175_007,175,European equity index futures,EU STOXX 600,DJ600,CARVER_APPENDIX_C_175_007_DJ600,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_175_008,175,European equity index futures,EUROSTOXX 50,ESTX50,CARVER_APPENDIX_C_175_008_ESTX50,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_176_001,176,European stock sector futures,EU Auto,SXAP,CARVER_APPENDIX_C_176_001_SXAP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_176_002,176,European stock sector futures,EU Basic materials,SXPP,CARVER_APPENDIX_C_176_002_SXPP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_176_003,176,European stock sector futures,EU Health,SXDP,CARVER_APPENDIX_C_176_003_SXDP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_176_004,176,European stock sector futures,EU Insurance,SXIP,CARVER_APPENDIX_C_176_004_SXIP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_176_005,176,European stock sector futures,EU Oil,SXEP,CARVER_APPENDIX_C_176_005_SXEP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_176_006,176,European stock sector futures,EU Technology,SX8P,CARVER_APPENDIX_C_176_006_SX8P,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_176_007,176,European stock sector futures,EU Travel,SXTP,CARVER_APPENDIX_C_176_007_SXTP,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_176_008,176,European stock sector futures,EU Utilities,SX6P,CARVER_APPENDIX_C_176_008_SX6P,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_177_001,177,Asian equity index futures,MSCI Asia,M1MS,CARVER_APPENDIX_C_177_001_M1MS,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_177_002,177,Asian equity index futures,FTSE China A,XINA50,CARVER_APPENDIX_C_177_002_XINA50,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_177_003,177,Asian equity index futures,FTSE China H,XIN01,CARVER_APPENDIX_C_177_003_XIN01,CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE,SESSION_ROLL_BLOCKED_CONTRACT_IDENTITY,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,,UNAVAILABLE,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_OR_UNAVAILABLE,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,BLOCKED_CONTRACT_IDENTITY_NOT_RESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,Contract identity is CONTRACT_IDENTITY_BLOCKED_UNAVAILABLE; session/roll/completed-bar readiness cannot proceed.,"Fail-closed because provider mapping or contract identity remains blocked. No row may be dropped, substituted, or reweighted."
APPENDIX_C_177_004,177,Asian equity index futures,Indian NIFTY,NIFTY,CARVER_APPENDIX_C_177_004_NIFTY,CONTRACT_IDENTITY_REQUIRES_REVIEW,SESSION_ROLL_BLOCKED_NO_COMPLETED_BAR_POLICY,UNRESOLVED_PROVIDER_TRADING_HOURS_TEMPLATE_PRESENT_NOT_SESSION_CALENDAR_LOCK,docs/researchops/contract_specs/CARVER_APPENDIX_C_STATIC_CONTRACT_SPEC_EVIDENCE_INTAKE_2026-05-29.csv,Nse,PROVIDER_STATIC_MASTER_FIELD_PRESENT_NOT_SESSION_READINESS,UNRESOLVED_NO_STATIC_TIMEZONE_POLICY,,UNRESOLVED_NO_STATIC_DAILY_CLOSE_TIME_POLICY,,BLOCKED_NO_STATIC_COMPLETED_BAR_POLICY,,UNRESOLVED_NO_STATIC_HOLIDAY_CALENDAR,,UNRESOLVED_NO_STATIC_EARLY_CLOSE_POLICY,,BLOCKED_NO_STATIC_ROLL_RULE_EVIDENCE,,UNRESOLVED_UNAVAILABLE_IN_STATIC_PROVIDER_MASTER_EXTRACT,,BLOCKED_NO_STATIC_BACK_ADJUSTMENT_POLICY,,BLOCKED_STALE_BAR_POLICY_UNRESOLVED,BLOCKED_MISSING_BAR_POLICY_UNRESOLVED,BLOCKED_ALIGNMENT_POLICY_UNRESOLVED,NO_MARKET_ROW_ACCESS,NO,NO,NOT_LOCKED,FAIL_CLOSED_NO_DROP_NO_SUBSTITUTE_NO_REWEIGHT,"No audited static completed-bar timestamp policy; no audited static roll rule; no audited static back-adjustment policy; contract identity is still review-required, not source-native locked.","Provider trading-hours template is preserved when present, but it is not a session calendar, daily close, timezone, holiday, early-close, completed-bar, roll, or back-adjustment lock."
